Plate,Repeat,Well,Type,Time,Fluorescein (0.3s) (Counts)
1,5,D08,M,00:04:57.87,869
1,6,D08,M,00:06:00.63,850
1,7,D08,M,00:07:03.40,819
1,8,D08,M,00:08:06.16,796
1,9,D08,M,00:09:08.92,814
1,10,D08,M,00:10:11.68,840
1,1,D09,M,00:00:47.46,518
1,2,D09,M,00:01:50.22,467
1,3,D09,M,00:02:52.97,526
1,4,D09,M,00:03:55.73,507
1,5,D09,M,00:04:58.49,516
1,6,D09,M,00:06:01.25,501
1,7,D09,M,00:07:04.01,464
1,8,D09,M,00:08:06.77,478
1,9,D09,M,00:09:09.53,483
1,10,D09,M,00:10:12.29,480
1,1,D10,M,00:00:48.07,311
1,2,D10,M,00:01:50.83,285
1,3,D10,M,00:02:53.59,331
1,4,D10,M,00:03:56.34,317
1,5,D10,M,00:04:59.10,310
1,6,D10,M,00:06:01.86,268
1,7,D10,M,00:07:04.63,305
1,8,D10,M,00:08:07.39,306
1,9,D10,M,00:09:10.15,306
1,10,D10,M,00:10:12.91,294
1,1,D11,M,00:00:48.69,257
1,2,D11,M,00:01:51.45,250
1,3,D11,M,00:02:54.20,264
1,4,D11,M,00:03:56.96,252
1,5,D11,M,00:04:59.72,237
1,6,D11,M,00:06:02.48,267
1,7,D11,M,00:07:05.24,261
1,8,D11,M,00:08:08.00,232
1,9,D11,M,00:09:10.76,240
1,10,D11,M,00:10:13.53,280
1,1,D12,M,00:00:49.30,60
1,2,D12,M,00:01:52.06,47
1,3,D12,M,00:02:54.81,49
1,4,D12,M,00:03:57.57,61
1,5,D12,M,00:05:00.33,47
1,6,D12,M,00:06:03.09,48
1,7,D12,M,00:07:05.86,66
1,8,D12,M,00:08:08.62,66
1,9,D12,M,00:09:11.38,68
1,10,D12,M,00:10:14.14,58
1,1,E01,M,00:00:52.35,92765
1,2,E01,M,00:01:55.11,92587
1,3,E01,M,00:02:57.87,92586
1,4,E01,M,00:04:00.63,92746
1,5,E01,M,00:05:03.39,92340
1,6,E01,M,00:06:06.15,92618
1,7,E01,M,00:07:08.91,92796
1,8,E01,M,00:08:11.67,92376
1,9,E01,M,00:09:14.43,92444
1,10,E01,M,00:10:17.19,92517
1,1,E02,M,00:00:52.97,40908
1,2,E02,M,00:01:55.73,40644
1,3,E02,M,00:02:58.48,40313
1,4,E02,M,00:04:01.24,41492
1,5,E02,M,00:05:04.00,40763
1,6,E02,M,00:06:06.76,41418
1,7,E02,M,00:07:09.53,41980
1,8,E02,M,00:08:12.29,42234
1,9,E02,M,00:09:15.05,41944
1,10,E02,M,00:10:17.81,41810
1,1,E03,M,00:00:53.59,19958
1,2,E03,M,00:01:56.34,19862
1,3,E03,M,00:02:59.10,19505
