Plate,Repeat,Well,Type,Time,ANTS (Counts)
1,2,C10,M,00:06:44.34,22798
1,3,C10,M,00:07:48.09,23145
1,4,C10,M,00:08:51.82,22889
1,5,C10,M,00:09:55.56,22957
1,6,C10,M,00:10:59.29,22920
1,7,C10,M,00:12:03.03,23225
1,8,C10,M,00:13:06.77,23054
1,9,C10,M,00:14:10.50,23139
1,10,C10,M,00:15:14.22,23363
1,11,C10,M,00:16:17.95,23301
1,12,C10,M,00:17:21.71,23228
1,13,C10,M,00:18:25.45,23265
1,14,C10,M,00:19:29.18,23376
1,15,C10,M,00:20:32.92,23065
1,16,C10,M,00:21:36.65,23255
1,17,C10,M,00:22:40.39,23155
1,18,C10,M,00:23:44.13,23478
1,19,C10,M,00:24:47.87,23165
1,20,C10,M,00:25:51.60,23064
1,1,C11,M,00:05:41.03,22657
1,2,C11,M,00:06:44.76,22586
1,3,C11,M,00:07:48.51,22991
1,4,C11,M,00:08:52.24,22874
1,5,C11,M,00:09:55.97,22922
1,6,C11,M,00:10:59.70,22991
1,7,C11,M,00:12:03.45,22774
1,8,C11,M,00:13:07.19,22798
1,9,C11,M,00:14:10.92,23062
1,10,C11,M,00:15:14.64,23041
1,11,C11,M,00:16:18.37,23290
1,12,C11,M,00:17:22.12,23056
